loanamount,totaldue,termdays,referred,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,age_group,payment_status,avg_credit_score,loan_approval_time_min,loan_counts,max_loan_amount,avg_loan_amount,repayment_ratio,loan_default_risk
10000.0,13000.0,30,False,Savings,3.3545662,6.5126525,Access Bank,unknown,36-50,late,421.0,60.0,3,10000.0,10000.0,1.3,1
20000.0,24500.0,30,False,Savings,4.5430554,7.5000881,Access Bank,Permanent,51-65,on_time,415.0,60.0,4,10000.0,10000.0,1.15,1
20000.0,24500.0,30,False,Other,3.1740436,6.503569,GT Bank,Self-Employed,36-50,late,418.0,60.0,7,15000.0,10833.0,1.3,1
10000.0,13000.0,30,False,Savings,4.5393972,7.7659285,EcoBank,unknown,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
30000.0,39000.0,60,False,Savings,6.9708139,4.8344146,GT Bank,Permanent,36-50,on_time,415.0,61.0,7,20000.0,15000.0,1.1125,1
20000.0,21750.0,15,False,Savings,3.9828999,7.403006,GT Bank,unknown,36-50,on_time,409.0,60.0,3,10000.0,10000.0,1.15,0
20000.0,24500.0,30,False,Savings,4.5355304,7.48203,GT Bank,Permanent,36-50,on_time,416.0,61.0,3,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,3.5018556,6.6155257,Skye Bank,Permanent,26-35,late,418.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.3692816,6.5139607,Union Bank,Permanent,36-50,late,404.0,60.0,2,10000.0,10000.0,1.15,1
30000.0,34500.0,30,False,Savings,5.710499,5.5881877,UBA,Permanent,36-50,on_time,414.0,60.0,6,20000.0,14000.0,1.15,1
20000.0,22250.0,15,False,Other,4.5689017,7.7974933,First Bank,Self-Employed,36-50,on_time,408.0,61.0,8,20000.0,11429.0,1.15,1
10000.0,13000.0,30,False,Savings,3.5150346,6.4477839,Access Bank,Permanent,36-50,on_time,424.0,60.0,2,10000.0,10000.0,1.3,0
30000.0,36000.0,60,False,Current,4.5286317,8.4687867,First Bank,Contract,36-50,on_time,414.0,60.0,11,40000.0,15700.0,1.14,1
30000.0,34500.0,30,False,Other,7.4449606,8.9837848,Zenith Bank,Permanent,36-50,on_time,417.0,60.0,8,20000.0,14286.0,1.225,1
10000.0,13000.0,30,False,Savings,3.9136073,7.8040957,Stanbic IBTC,unknown,26-35,on_time,424.0,61.0,2,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Savings,3.3295533,6.65607,GT Bank,Permanent,36-50,on_time,408.0,60.0,4,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Savings,3.4760991,6.4329662,GT Bank,Permanent,36-50,late,402.0,60.0,2,10000.0,10000.0,1.3,0
20000.0,24500.0,30,False,Other,3.4062413,6.4467,GT Bank,Permanent,26-35,on_time,415.0,60.0,6,20000.0,12000.0,1.15,1
30000.0,39000.0,60,False,Savings,7.4078889,9.1156955,Diamond Bank,Self-Employed,36-50,on_time,414.0,60.0,15,30000.0,16429.0,1.3,1
10000.0,11500.0,15,False,Other,3.4746199,6.456215,Sterling Bank,Permanent,26-35,on_time,405.0,60.0,8,10000.0,10000.0,1.15,1
40000.0,44000.0,30,False,Savings,7.5228628,6.456235,GT Bank,Permanent,36-50,on_time,414.0,60.0,12,30000.0,18182.0,1.19,1
20000.0,24000.0,30,False,Savings,3.4615233,6.4344378,GT Bank,unknown,26-35,on_time,421.0,60.0,4,20000.0,13333.0,1.2,1
30000.0,34500.0,30,False,Savings,3.374037,6.4812902,First Bank,Permanent,36-50,on_time,416.0,60.0,7,30000.0,21667.0,1.19,1
10000.0,13000.0,30,True,Savings,7.3271843,8.9266109,First Bank,Permanent,36-50,on_time,418.0,60.0,2,10000.0,10000.0,1.15,1
10000.0,13000.0,30,True,Savings,3.3082633,6.6066117,FCMB,Permanent,36-50,on_time,420.0,60.0,3,10000.0,10000.0,1.3,1
40000.0,48000.0,60,False,Other,3.3740071,6.6215198,EcoBank,Self-Employed,36-50,on_time,417.0,60.0,10,40000.0,24444.0,1.225,1
10000.0,11500.0,15,False,Savings,3.6349619,6.8627737,GT Bank,Permanent,36-50,late,425.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,11500.0,15,False,Savings,3.2453205,6.4555473,GT Bank,unknown,26-35,on_time,424.0,60.0,2,10000.0,10000.0,1.3,0
40000.0,42000.0,30,False,Other,3.4433665,6.4359708,GT Bank,Self-Employed,36-50,on_time,413.0,60.0,16,40000.0,27333.0,1.3,1
10000.0,13000.0,30,False,Savings,3.4222331,6.6932386,Diamond Bank,unknown,36-50,late,430.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,11500.0,15,False,Savings,6.9748079,4.8408047,First Bank,Permanent,36-50,on_time,419.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,7.8722266,8.8361474,Access Bank,Permanent,26-35,late,404.0,61.0,2,10000.0,10000.0,1.15,0
10000.0,13000.0,30,False,Savings,3.703693,6.8917039,FCMB,Permanent,36-50,on_time,421.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,12250.0,30,False,Savings,3.5170878,6.6496165,Union Bank,Permanent,36-50,on_time,421.0,60.0,4,10000.0,10000.0,1.3,1
15000.0,16500.0,30,False,Other,3.3324186,6.5668965,GT Bank,Self-Employed,26-35,late,415.0,60.0,11,30000.0,20000.0,1.225,1
30000.0,39000.0,60,False,Savings,3.3444014,6.4668817,First Bank,Permanent,36-50,on_time,418.0,60.0,8,30000.0,17143.0,1.3,0
30000.0,34500.0,30,False,Savings,3.1923615,6.8321711,First Bank,Permanent,36-50,on_time,415.0,60.0,8,30000.0,17143.0,1.15,0
10000.0,13000.0,30,False,Savings,3.3832823,6.4557563,UBA,Permanent,36-50,late,430.0,61.0,2,10000.0,10000.0,1.3,1
30000.0,39000.0,60,False,Savings,7.0117095,4.8795201,GT Bank,Permanent,36-50,on_time,415.0,60.0,7,30000.0,18333.0,1.15,1
10000.0,11500.0,15,False,Savings,3.4604257,6.4352122,Diamond Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,11500.0,15,False,Savings,3.2531767,6.5676639,EcoBank,Permanent,36-50,on_time,418.0,61.0,2,10000.0,10000.0,1.15,0
10000.0,11500.0,15,False,Other,3.3458512,6.6163227,Diamond Bank,Permanent,36-50,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
10000.0,11500.0,15,True,Savings,3.3482785,6.7086433,Skye Bank,unknown,36-50,on_time,418.0,60.0,2,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,4.5593259,7.7894835,GT Bank,unknown,36-50,on_time,418.0,60.0,2,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,7.4873049,6.4882508,Fidelity Bank,Permanent,36-50,on_time,424.0,60.0,2,10000.0,10000.0,1.3,1
15000.0,17250.0,30,False,Other,3.4642821,6.4415536,Zenith Bank,Permanent,36-50,on_time,414.0,60.0,8,30000.0,17857.0,1.15,1
30000.0,34500.0,30,False,Savings,9.828013,10.3058547,Keystone Bank,Permanent,36-50,on_time,421.0,60.0,7,20000.0,15000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.4896833,6.62533,Keystone Bank,Permanent,36-50,late,416.0,61.0,2,10000.0,10000.0,1.3,0
40000.0,44000.0,30,False,Other,3.2305542,6.6975326,GT Bank,Permanent,36-50,late,420.0,60.0,7,30000.0,20000.0,1.2266666666666666,1
10000.0,13000.0,30,False,Savings,3.8789034,7.3898897,First Bank,Permanent,36-50,late,418.0,61.0,2,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,3.4373835,7.1831058,GT Bank,Permanent,26-35,late,409.0,60.0,3,10000.0,10000.0,1.15,0
10000.0,13000.0,30,False,Current,3.4266937,6.4334393,UBA,Permanent,36-50,late,416.0,60.0,5,20000.0,12500.0,1.225,1
10000.0,11500.0,15,False,Savings,3.4790989,6.4489121,GT Bank,Permanent,36-50,late,418.0,61.0,2,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,6.9204817,4.8865583,Access Bank,Permanent,26-35,late,402.0,60.0,2,10000.0,10000.0,1.3,0
20000.0,24500.0,30,False,Savings,8.8363679,9.9250206,First Bank,Permanent,36-50,on_time,417.0,60.0,4,10000.0,10000.0,1.15,0
30000.0,34500.0,30,False,Other,7.5075967,5.55619,EcoBank,Self-Employed,36-50,on_time,418.0,60.0,6,30000.0,18000.0,1.0875,1
10000.0,13000.0,30,False,Savings,3.3361665,6.6162419,GT Bank,Permanent,36-50,late,418.0,60.0,3,10000.0,10000.0,1.3,1
20000.0,24500.0,30,False,Savings,3.3366178,7.1329891,GT Bank,Permanent,36-50,on_time,423.0,60.0,4,20000.0,13333.0,1.3,1
10000.0,11500.0,15,True,Savings,7.3886327,9.1861685,Zenith Bank,unknown,36-50,on_time,418.0,60.0,2,10000.0,10000.0,1.15,1
20000.0,24500.0,30,True,Savings,3.3728356,6.5073332,GT Bank,Permanent,26-35,on_time,425.0,60.0,4,10000.0,10000.0,1.3,1
10000.0,11500.0,15,True,Savings,3.4273415,6.4463033,UBA,unknown,26-35,late,416.0,61.0,2,10000.0,10000.0,1.3,1
50000.0,52500.0,30,False,Other,3.5534683,6.61866,Diamond Bank,Permanent,36-50,on_time,413.0,60.0,14,40000.0,26923.0,1.095,1
10000.0,11500.0,15,True,Savings,5.2385396,7.6429441,Sterling Bank,Permanent,36-50,on_time,418.0,96.0,2,10000.0,10000.0,1.15,1
20000.0,24500.0,30,False,Other,3.8246651,7.3743806,GT Bank,Self-Employed,36-50,late,418.0,60.0,6,20000.0,12000.0,1.3,0
30000.0,34500.0,30,False,Savings,3.2912188,6.5590893,GT Bank,unknown,36-50,on_time,418.0,60.0,7,20000.0,13333.0,1.225,1
10000.0,13000.0,30,False,Savings,3.871098,7.3338866,GT Bank,Permanent,36-50,late,425.0,60.0,3,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Savings,4.5695855,8.4770548,GT Bank,Permanent,36-50,on_time,409.0,61.0,3,10000.0,10000.0,1.15,0
10000.0,13000.0,30,False,Savings,4.5216767,7.757649,Diamond Bank,unknown,26-35,late,402.0,60.0,2,10000.0,10000.0,1.3,0
30000.0,39000.0,60,False,Other,3.3799617,6.5354933,First Bank,Permanent,26-35,on_time,420.0,60.0,6,20000.0,16000.0,1.225,0
30000.0,39000.0,60,False,Other,3.5223019,6.5828414,FCMB,Permanent,36-50,on_time,418.0,60.0,7,40000.0,23333.0,1.2266666666666666,1
10000.0,13000.0,30,False,Savings,3.3563049,6.6371808,GT Bank,Self-Employed,36-50,late,385.0,60.0,4,10000.0,10000.0,1.3,1
30000.0,34500.0,30,False,Savings,3.9181794,7.4554575,Access Bank,Self-Employed,36-50,late,403.0,60.0,13,20000.0,14167.0,1.15,0
40000.0,44000.0,30,False,Other,3.845211,7.3364242,GT Bank,Permanent,36-50,on_time,413.0,60.0,13,40000.0,23250.0,1.15,1
20000.0,24500.0,30,False,Other,3.3623516,6.5482963,GT Bank,Permanent,36-50,on_time,414.0,60.0,8,30000.0,19286.0,1.3,1
10000.0,13000.0,30,False,Savings,3.2406074,6.6607579,First Bank,unknown,36-50,late,418.0,60.0,2,10000.0,10000.0,1.15,1
20000.0,24500.0,30,True,Savings,3.9424194,6.8262642,GT Bank,Permanent,36-50,on_time,423.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,13000.0,30,True,Savings,3.3321234,7.1359255,GT Bank,Permanent,36-50,on_time,424.0,60.0,2,10000.0,10000.0,1.3,1
30000.0,34500.0,30,False,Savings,3.8736463,7.3446874,Heritage Bank,unknown,36-50,late,413.0,60.0,9,30000.0,18750.0,1.15,1
10000.0,11500.0,15,True,Savings,3.379166,6.6194277,Stanbic IBTC,Permanent,36-50,on_time,418.0,109.0,2,10000.0,10000.0,1.15,1
20000.0,24500.0,30,False,Other,3.3576273,6.4847565,First Bank,Permanent,36-50,on_time,420.0,60.0,7,20000.0,11667.0,1.3,1
10000.0,13000.0,30,False,Savings,3.2443778,6.4665283,FCMB,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Other,8.353798,4.9602419,First Bank,Self-Employed,36-50,on_time,404.0,60.0,6,20000.0,14000.0,1.19,0
10000.0,11500.0,15,False,Savings,7.5151917,5.5157883,GT Bank,Permanent,36-50,late,415.0,60.0,4,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,3.3767541,6.5477112,GT Bank,Permanent,36-50,late,419.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,5.6262453,6.3223332,GT Bank,Permanent,36-50,on_time,419.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,13000.0,30,True,Savings,3.3410482,6.6471138,GT Bank,unknown,26-35,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,6.9744361,4.8113433,Access Bank,Permanent,36-50,late,413.0,60.0,7,20000.0,16667.0,1.19,0
10000.0,11500.0,15,False,Savings,4.4820683,8.4191878,UBA,Permanent,36-50,on_time,424.0,60.0,2,10000.0,10000.0,1.3,1
20000.0,24500.0,30,False,Savings,3.46012,6.4415816,GT Bank,Permanent,36-50,on_time,421.0,60.0,4,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.2770675,6.682207,Access Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
40000.0,44000.0,30,False,Savings,3.3551078,6.6863564,First Bank,Self-Employed,36-50,late,418.0,60.0,13,40000.0,28333.0,1.12,1
10000.0,13000.0,30,False,Current,3.4052068,6.5816496,First Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
20000.0,23000.0,30,False,Other,7.4110533,9.2174082,GT Bank,Permanent,36-50,on_time,409.0,60.0,10,30000.0,17778.0,1.19,1
10000.0,13000.0,30,False,Savings,3.4553566,6.4305724,Diamond Bank,unknown,26-35,late,418.0,60.0,3,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Savings,3.9752476,7.4034112,First Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.3557376,6.6099754,Diamond Bank,Permanent,26-35,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.3221378,6.6307105,FCMB,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,0
20000.0,24500.0,30,False,Savings,3.4179771,6.4411578,UBA,Permanent,36-50,late,410.0,60.0,10,20000.0,11111.0,1.3,1
10000.0,13000.0,30,False,Savings,7.4045083,9.0674885,GT Bank,Permanent,36-50,late,406.0,60.0,6,10000.0,10000.0,1.3,0
20000.0,24500.0,30,False,Savings,4.8394273,7.0673175,GT Bank,Permanent,36-50,on_time,420.0,60.0,6,20000.0,14000.0,1.225,1
10000.0,13000.0,30,False,Savings,7.5308917,9.0429283,EcoBank,Permanent,26-35,late,390.0,60.0,2,10000.0,10000.0,1.15,1
10000.0,11500.0,30,False,Savings,3.3975725,6.4474224,GT Bank,unknown,36-50,on_time,421.0,60.0,7,10000.0,10000.0,1.3,1
10000.0,11500.0,15,False,Savings,3.9376259,7.4256545,First Bank,Permanent,36-50,late,402.0,60.0,2,10000.0,10000.0,1.3,1
30000.0,34500.0,30,False,Other,3.4528322,6.6700028,Access Bank,Permanent,36-50,on_time,419.0,60.0,7,20000.0,15000.0,1.165,1
10000.0,11500.0,15,False,Savings,3.3199917,6.6524136,GT Bank,Permanent,36-50,on_time,419.0,60.0,3,10000.0,10000.0,1.15,1
30000.0,34500.0,30,False,Other,3.4432483,6.4318667,First Bank,Permanent,36-50,on_time,411.0,60.0,9,30000.0,20625.0,1.15,1
10000.0,11500.0,15,False,Savings,3.3573419,6.5457178,GT Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
40000.0,48000.0,60,False,Other,3.3729063,6.5894977,GT Bank,Permanent,36-50,late,416.0,60.0,11,30000.0,23000.0,1.19,0
10000.0,11500.0,15,False,Savings,8.5593171,7.7659085,GT Bank,Student,26-35,late,402.0,60.0,2,10000.0,10000.0,1.3,0
20000.0,24500.0,30,True,Savings,5.2362929,7.6609081,First Bank,Permanent,36-50,late,419.0,60.0,4,15000.0,11667.0,1.15,1
20000.0,24500.0,30,False,Savings,3.9246458,7.4104501,GT Bank,unknown,36-50,on_time,420.0,61.0,5,20000.0,12500.0,1.3,1
30000.0,34500.0,30,False,Other,7.3818774,9.1382037,GT Bank,Permanent,51-65,on_time,419.0,60.0,7,30000.0,20000.0,1.1466666666666667,1
30000.0,33000.0,30,False,Savings,3.3785362,6.5483132,Zenith Bank,Permanent,36-50,late,418.0,60.0,14,35000.0,21615.0,1.2266666666666666,0
10000.0,11500.0,15,False,Savings,4.5220062,7.8296432,GT Bank,unknown,36-50,late,404.0,61.0,2,10000.0,10000.0,1.15,0
10000.0,13000.0,30,False,Savings,6.5242494,9.6283896,First Bank,Permanent,51-65,late,416.0,61.0,2,10000.0,10000.0,1.3,0
20000.0,24500.0,30,False,Other,11.1783423,10.2970903,Fidelity Bank,Student,36-50,on_time,422.0,60.0,3,10000.0,10000.0,1.3,0
30000.0,34500.0,30,False,Savings,6.6479015,7.5610579,First Bank,Permanent,26-35,on_time,417.0,60.0,7,30000.0,20833.0,1.3,1
30000.0,39000.0,60,False,Other,4.7495167,7.6035633,First Bank,Self-Employed,26-35,on_time,420.0,60.0,7,30000.0,14167.0,1.29,1
10000.0,11500.0,15,False,Savings,3.437212,6.8479724,First Bank,Permanent,36-50,on_time,418.0,60.0,2,10000.0,10000.0,1.15,1
30000.0,34500.0,30,False,Savings,3.3362157,6.6064394,Zenith Bank,Permanent,36-50,late,413.0,60.0,10,30000.0,20000.0,1.095,1
10000.0,11500.0,15,False,Savings,3.1577306,6.464077,Access Bank,Permanent,36-50,late,390.0,60.0,2,10000.0,10000.0,1.15,1
20000.0,24500.0,30,False,Savings,7.41471,10.4229283,First Bank,Permanent,36-50,on_time,421.0,60.0,4,10000.0,10000.0,1.3,0
10000.0,13000.0,30,True,Savings,7.4515712,10.4549443,Access Bank,Permanent,36-50,late,402.0,60.0,2,10000.0,10000.0,1.3,0
20000.0,24500.0,30,False,Savings,4.5815557,7.4988059,Access Bank,unknown,36-50,on_time,420.0,60.0,6,20000.0,14000.0,1.15,0
10000.0,13000.0,30,False,Savings,3.9146174,7.4298816,Access Bank,Permanent,36-50,late,424.0,61.0,2,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Savings,3.8691837,7.3966381,First Bank,Permanent,36-50,on_time,424.0,60.0,2,10000.0,10000.0,1.3,0
10000.0,11500.0,15,False,Savings,3.9587247,7.3719873,GT Bank,Permanent,36-50,on_time,405.0,60.0,3,10000.0,10000.0,1.15,0
10000.0,13000.0,30,True,Savings,4.7205967,7.63062,Access Bank,Permanent,36-50,on_time,424.0,60.0,2,10000.0,10000.0,1.3,0
10000.0,13000.0,30,True,Savings,8.4706388,11.9777972,UBA,Permanent,36-50,on_time,430.0,61.0,2,10000.0,10000.0,1.3,0
30000.0,36000.0,60,False,Other,3.9517083,7.390485,GT Bank,Permanent,36-50,on_time,417.0,60.0,14,40000.0,20385.0,1.2,1
50000.0,52500.0,30,False,Other,7.4729981,9.0519983,GT Bank,Self-Employed,51-65,late,414.0,88.0,20,50000.0,27632.0,1.225,1
30000.0,34500.0,30,False,Other,4.5958193,8.4948131,FCMB,Permanent,36-50,on_time,411.0,60.0,8,30000.0,16429.0,1.19,1
30000.0,34500.0,30,False,Other,3.8351565,7.3284667,GT Bank,Permanent,51-65,on_time,411.0,60.0,15,30000.0,17714.0,1.15,1
30000.0,34500.0,30,False,Savings,5.200208,7.2513109,Union Bank,Student,26-35,late,413.0,60.0,11,30000.0,16000.0,1.095,1
10000.0,11500.0,15,False,Savings,7.4666345,8.9701712,GT Bank,unknown,51-65,on_time,415.0,60.0,3,10000.0,10000.0,1.15,0
10000.0,13000.0,30,False,Savings,3.2940814,6.6315824,Diamond Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,12250.0,30,False,Savings,5.6854072,5.881232,GT Bank,Self-Employed,36-50,late,404.0,60.0,6,10000.0,10000.0,1.3,1
40000.0,44000.0,30,False,Savings,5.7117204,5.5857419,First Bank,Permanent,36-50,on_time,411.0,60.0,13,30000.0,18333.0,1.15,1
20000.0,24500.0,30,False,Savings,4.8191781,7.9086024,First Bank,Permanent,26-35,on_time,411.0,60.0,9,20000.0,15000.0,1.19,1
20000.0,24500.0,30,False,Savings,5.6181838,6.3090695,GT Bank,unknown,36-50,late,425.0,60.0,3,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Savings,3.338449,6.5981652,Zenith Bank,Permanent,26-35,late,404.0,61.0,2,10000.0,10000.0,1.15,1
10000.0,11500.0,15,False,Savings,3.1545941,6.4674226,First Bank,Permanent,36-50,on_time,424.0,60.0,2,10000.0,10000.0,1.3,1
20000.0,24500.0,30,False,Savings,3.5254619,6.5941467,Zenith Bank,Permanent,36-50,on_time,421.0,60.0,4,10000.0,10000.0,1.3,1
10000.0,11500.0,15,False,Savings,3.4665664,6.4291647,EcoBank,Permanent,26-35,late,414.0,60.0,4,10000.0,10000.0,1.15,1
10000.0,13000.0,30,True,Savings,7.6233339,9.0089162,Diamond Bank,Permanent,36-50,late,419.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.8739617,6.8057598,FCMB,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.46005,6.4468486,UBA,Permanent,36-50,late,416.0,60.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.4417891,6.4489457,UBA,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,6.0030985,9.047226,Keystone Bank,Permanent,36-50,late,402.0,61.0,3,10000.0,10000.0,1.15,1
10000.0,11500.0,15,False,Savings,3.4747644,6.724017,GT Bank,unknown,36-50,late,418.0,60.0,2,10000.0,10000.0,1.15,1
30000.0,34500.0,30,False,Other,6.3164598,4.9335181,First Bank,Permanent,36-50,on_time,415.0,60.0,11,30000.0,17500.0,1.19,1
10000.0,13000.0,30,True,Savings,3.3415677,6.5637543,Fidelity Bank,Permanent,26-35,on_time,423.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,13000.0,30,True,Savings,7.493097,9.0586455,Access Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,11500.0,15,True,Savings,6.3310816,4.9372529,GT Bank,Permanent,36-50,on_time,406.0,60.0,3,10000.0,10000.0,1.15,1
10000.0,13000.0,30,True,Savings,3.3910227,6.7188235,GT Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,11500.0,15,False,Savings,5.6160622,6.3711057,EcoBank,unknown,36-50,late,390.0,61.0,2,10000.0,10000.0,1.15,0
10000.0,13000.0,30,True,Savings,7.5553608,8.9501279,First Bank,Permanent,36-50,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
10000.0,11500.0,15,True,Savings,3.4625135,6.4335625,Zenith Bank,Permanent,26-35,late,420.0,60.0,3,10000.0,10000.0,1.15,1
30000.0,34500.0,30,False,Other,3.3394918,7.134875,GT Bank,Permanent,26-35,late,419.0,60.0,8,20000.0,14286.0,1.19,1
10000.0,11500.0,15,False,Savings,7.081795,8.9388311,First Bank,Student,26-35,late,407.0,60.0,6,20000.0,14000.0,1.15,1
10000.0,11500.0,15,False,Other,3.5811056,6.49403,GT Bank,Permanent,36-50,late,404.0,61.0,2,10000.0,10000.0,1.15,0
20000.0,24500.0,30,False,Savings,3.4717688,6.6231835,GT Bank,Permanent,36-50,on_time,416.0,61.0,6,20000.0,14000.0,1.225,1
10000.0,13000.0,30,True,Savings,3.3714041,6.484833,Skye Bank,Permanent,36-50,late,390.0,60.0,2,10000.0,10000.0,1.15,1
30000.0,34500.0,30,False,Savings,4.7174549,8.1655175,UBA,Permanent,36-50,on_time,420.0,61.0,7,20000.0,15000.0,1.225,1
20000.0,24500.0,30,False,Other,3.2794033,6.5434967,GT Bank,Self-Employed,36-50,on_time,410.0,60.0,10,30000.0,20556.0,1.225,1
10000.0,13000.0,30,False,Savings,7.0088854,4.8060353,First Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
40000.0,44000.0,30,False,Savings,3.3666075,6.4465644,EcoBank,Permanent,36-50,on_time,414.0,60.0,9,30000.0,20000.0,1.2266666666666666,1
10000.0,13000.0,30,False,Savings,3.4625792,6.4433657,Diamond Bank,Permanent,26-35,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
20000.0,24500.0,30,False,Savings,3.3450311,7.1576778,Diamond Bank,Permanent,36-50,on_time,422.0,61.0,3,10000.0,10000.0,1.3,1
10000.0,13000.0,30,True,Savings,3.9777306,7.4206129,GT Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,5.1299915,7.6131518,GT Bank,Student,26-35,on_time,422.0,60.0,3,10000.0,10000.0,1.3,1
20000.0,21000.0,15,False,Other,3.3135548,6.5109992,FCMB,Self-Employed,26-35,on_time,413.0,60.0,12,30000.0,21364.0,1.15,1
10000.0,11500.0,15,False,Savings,7.4999484,6.4085755,Fidelity Bank,unknown,26-35,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
50000.0,57500.0,90,False,Other,3.4386443,6.4309857,FCMB,Permanent,36-50,on_time,414.0,60.0,14,50000.0,26923.0,1.15,1
20000.0,22250.0,15,False,Savings,3.3902009,7.1739574,GT Bank,Permanent,36-50,on_time,416.0,60.0,3,20000.0,15000.0,1.1125,1
10000.0,13000.0,30,False,Savings,3.3842983,6.638095,GT Bank,Permanent,36-50,on_time,424.0,60.0,2,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Savings,3.3652337,6.5463653,Access Bank,Permanent,26-35,late,416.0,60.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.3510972,6.6138615,Access Bank,unknown,36-50,late,418.0,61.0,2,10000.0,10000.0,1.15,0
10000.0,11500.0,15,False,Savings,7.4376073,9.0889352,GT Bank,Permanent,36-50,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
10000.0,11500.0,15,False,Savings,6.7412912,7.7571075,Stanbic IBTC,unknown,26-35,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,True,Savings,3.1992812,6.4951087,Access Bank,Permanent,36-50,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
30000.0,34500.0,30,False,Savings,7.3686451,9.1390491,First Bank,Permanent,36-50,on_time,417.0,60.0,10,30000.0,15556.0,1.3,1
10000.0,13000.0,30,True,Savings,3.348978,6.6594794,Skye Bank,Permanent,36-50,on_time,426.0,61.0,3,10000.0,10000.0,1.3,1
60000.0,68100.0,90,False,Other,3.2714081,6.6635586,FCMB,Permanent,26-35,on_time,415.0,60.0,22,60000.0,36667.0,1.1,0
10000.0,11500.0,15,False,Savings,6.282577,4.9241549,Sterling Bank,Permanent,36-50,on_time,418.0,60.0,2,10000.0,10000.0,1.15,1
20000.0,24500.0,30,False,Savings,3.2327404,6.6022522,GT Bank,Permanent,36-50,late,414.0,60.0,9,20000.0,12500.0,1.3,0
10000.0,13000.0,30,False,Savings,3.5969317,6.5117336,GT Bank,unknown,36-50,late,400.0,60.0,3,10000.0,10000.0,1.3,0
